MZmine_ID,MB1,MB2,MB3,MB4,MB5,D1S1_1,D1S1_2,D1S1_3,D1S2_1,D1S2_2,D1S2_3,D1S3_1,D1S3_2,D1S3_3,D1S4_1,D1S4_2,D1S4_3,D2S1_1,D2S1_2,D2S1_3,D2S2_1,D2S2_2,D2S2_3,D2S3_1,D2S3_2,D2S3_3,D2S4_1,D2S4_2,D2S4_3,D3S1_1,D3S1_2,D3S1_3,D3S2_1,D3S2_2,D3S2_3,D3S3_1,D3S3_2,D3S3_3,D3S4_1,D3S4_2,D3S4_3,Pooled_1,Pooled_2,Pooled_3,Pooled_4,10ppb_1,10ppb_2,100ppb_1,100ppb_2,250ppb_1,250ppb_2,250ppb_3,250ppb_4,500ppb_1,500ppb_2,1000ppb_1,1000ppb_2,m/z,Retention Time,Mass,Ionization mode
512,9053.23,9073.863,10010.385,9923.377,8282.238,6980.2856,8088.1787,7414.7046,7466.6147,8478.322,7780.905,7136.2505,8183.048,7766.23,6949.594,8151.8345,7051.742,7375.9805,8168.123,7121.426,7255.033,7987.664,6544.424,7439.9995,8207.525,6834.9077,7782.658,8866.18,7100.5083,7505.7,7816.8228,6257.5815,7703.1475,8404.351,6678.9297,8683.295,9206.866,7473.653,7824.9736,8311.1,6420.932,4083.81,4587.0117,4667.281,3708.9524,9737.035,9737.035,7917.1753,7917.1753,7226.901,7601.9824,8035.118,6210.412,5774.9644,5774.9644,4406.655,4406.655,155.089939,2.9347174,154.082663,Esi+
4953,1,1,1,1,1,1,1,1,196.80727,1,234.77606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,121.63023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,155.1067955,12.371671,154.0995195,Esi+
4614,1,1,1,1,1,77.79467,91.624756,148.62486,625.50037,791.3745,677.6627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,85.18135,65.64306,1,1,81.63793,1,66.72187,234.39926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,155.1069591,11.68505,154.0996831,Esi+
5421,1,1,1,1,1,1,1,1,1,1,1,560.9774,1,584.93365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,192.29851,193.48775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,155.1070152,13.336187,154.0997392,Esi+
2001,1,1,1,1,1,1,103.69479,131.45288,165.26184,144.82346,138.04422,109.93422,108.79588,122.05725,1,1,1,1,1,1,148.81789,154.89445,1,1,228.22887,175.24432,1,1,1,144.185,112.826065,1,1,1,52.27437,155.42317,140.88937,112.500626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,155.107061,7.2068787,154.099785,Esi+
2891,1,1,1,1,1,224.2233,190.54082,157.1421,181.21799,261.68304,214.12488,235.67844,241.61409,188.67705,1,1,1,150.26245,248.3086,147.56927,284.16888,228.59203,166.78363,165.99048,159.70146,127.32688,1,1,1,1,1,141.28297,105.632355,1,1,155.54358,1,113.73792,1,1,1,74.02073,1,143.74196,1,1,1,1,1,1,1,1,1,1,1,1,1,155.1071276,8.485516,154.0998516,Esi+
3727,1,1,1,1,1,77.445755,1,152.12125,207.31128,219.46286,207.0906,112.89997,146.28368,110.47683,1,1,1,1,99.479935,1,1,102.5102,1,1,1,1,1,1,1,1,1,1,83.76094,1,1,1,95.321724,89.430954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,155.1072893,9.899609,154.1000133,Esi+
4105,1,1,1,1,1,1,1,111.3451,282.82074,357.85718,311.6746,125.707405,1,97.39713,34.461926,31.361418,1,1,1,1,1,1,1,1,1,1,1,1,1,85.12377,1,1,1,1,1,138.96588,124.137695,54.6685,1,1,1,1,1,1,42.684902,1,1,1,1,1,1,1,1,1,1,1,1,155.1072894,10.745201,154.1000134,Esi+
692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2408.9038,2855.4714,2923.1184,2422.8728,1,1,1,1,1,1,1,1,1,1,1874.7505,1874.7505,155.1078222,3.782192,154.1005462,Esi+
480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,166.51299,181.43938,1,1,1,1,1,1,1,1,1,1,109.525,1,1,1,1,1,1,1,1,1,1,402.7796,443.97183,378.52878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,155.1180515,2.7845464,154.1107755,Esi+
696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4210.6914,5868.312,5932.118,4799.433,1,1,1,1,1,1180.1307,1342.1548,1,1841.9913,1841.9913,3515.733,3515.733,155.1247467,3.866539,154.1174707,Esi+
672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,360.6183,436.44458,443.383,452.36105,1,1,1,1,1,1,1,1,1,1,1,1,155.1547208,3.8055954,154.1474448,Esi+
1444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3671.624,4774.2983,4900.484,3700.4138,1,1,1,1,957.81604,1373.2476,1506.8667,1065.5337,1997.95,1997.95,3841.2058,3841.2058,156.0116659,6.105852,155.0043899,Esi+
99,1,1,1,1,1,1,1,1,1,604.1828,1,1,1,1,213.84282,264.8307,249.64491,1,1,1,688.6013,785.2201,515.5974,597.1982,673.24506,1,1,186.4645,1,525.4401,1,1,1,1,1,614.8328,642.61926,1,1,1,1,388.71945,378.5747,467.4261,295.44992,1,1,1,1,1,1,1,1,1,1,1,1,156.0146359,0.7276224,155.0073599,Esi+
456,1,1,1,1,1,1,1,1,1,108.2416,115.34164,1,1,1,1,1,1,1,128.07726,88.0373,149.1104,229.93573,247.09062,1,108.47747,196.7862,1,1,1,1,1,1,1,100.352295,1,1,127.88878,124.4774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,156.0270972,1.8095789,155.0198212,Esi+
3646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,305.76788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,156.0330487,9.794956,155.0257727,Esi+
2059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,95.35532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,156.1325101,7.230068,155.1252341,Esi+
428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,887.66644,1076.7006,1145.5132,1,1,1,1,1,1,1,1,1,1,1,1,90.241585,147.24478,111.19806,1,112.35278,1,224.45642,278.41534,244.26308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,156.1387727,1.2399166,155.1314967,Esi+
363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,52.67229,1,1,1,1,1,1,1,1,1,1,1,1,88.869316,1,86.58894,86.67443,1,1,1,1,1,1,1,1,1,103.013,1,1,1,1,1,1,1,1,1,1,1,1,1,156.9848504,0.8538016,155.9775744,Esi+
186,1,1,1,1,1,76.00462,76.103676,1,81.88016,1,86.83673,77.330185,88.239586,1,1,1,1,56.747925,81.31953,1,1,128.055,1,1,106.05334,77.08052,1,1,1,1,1,1,1,1,1,1,92.44055,66.559525,1,1,1,58.761986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,157.0159074,0.7272208,156.0086314,Esi+
1894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,116.33123,1,1,308.6195,1,1,1,1,1,1,1,1,1,1,1,278.9017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,157.0262981,6.939777,156.0190221,Esi+
2790,1,1,1,1,1,280.9848,1,1,639.8593,1,621.1843,329.79834,1,364.92755,1,1,1,1,260.44308,1,1,1,1,1,260.2554,1,1,1,1,1,1,1,185.82115,190.27591,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,157.050069,8.454156,156.042793,Esi+
2078,1,1,1,1,1,1,1,1,1,81.52583,1,1,60.34991,1,1,1,1,113.70419,1,105.11629,1,1,1,167.90952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70.94391,1,1,1,1,1,1,1,1,1,1,1,1,1,1,157.050076,7.2421074,156.0428,Esi+
2228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1166.0752,1460.0948,1405.6981,1013.2725,1,1,1,1,320.47214,1,1,1,642.5462,642.5462,1159.322,1159.322,157.0653084,7.50279,156.0580324,Esi+
526,1,1,1,1,1,210.86607,1,260.6317,1,1,1,1,378.8014,1,1,1,1,1,1,1,211.07475,1,1,1,1,1,1,1,1,310.3259,1,1,290.69046,1,273.07956,359.24506,376.3355,1,1,1,1,1,1,132.14989,1,1,1,1,1,1,1,1,1,1,1,1,1,157.0785107,3.0033805,156.0712347,Esi+
611,1,500.2347,1,1,1171.4493,751.5509,1,1,500.14984,1,1,445.06232,1,1,588.9556,998.35535,1,1,1,1,688.5742,1,1,1,1,1771.4847,781.7078,1,1,699.7512,1166.8977,1,601.28174,950.44165,1,899.6801,1266.4484,1,646.9096,1,1,440.38757,1168.0481,1402.3042,1374.8754,674.54346,674.54346,597.31537,597.31537,1,1,1,1929.9321,656.4194,656.4194,1,1,157.0839604,3.4039207,156.0766844,Esi+
1925,1,1,1,1,1,1,204.137,1,1,1,135.16722,1,1,1,1,1,122.5235,153.09229,1,158.58093,158.7939,221.7794,228.11943,141.73424,234.29482,166.58002,1,1,1,1,207.44452,1,1,1,91.45487,129.79051,173.84369,1,1,1,1,1,168.88092,1,99.29399,1,1,1,1,1,1,1,1,1,1,1,1,157.0866637,6.8344364,156.0793877,Esi+
511,1,1,1,1,105.35854,1,114.438614,1,1,1,1,1,1,117.894455,1,124.67814,1,1,1,1,1,1,1,1,1,1,1,1,142.92351,1,1,97.50721,1,1,1,1,1,1,121.980385,1,102.26603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59.223446,59.223446,157.0888501,2.9601772,156.0815741,Esi+
517,128.80748,93.146935,1,1,1,1,1,1,1,1,1,1,1,1,102.33799,1,1,1,1,1,1,1,1,1,1,1,103.10948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,157.0911095,2.939691,156.0838335,Esi+
1441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,108.53854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,401.78552,394.90744,389.3051,258.09796,1,1,165.73845,165.73845,1,1,1,1,247.88625,247.88625,362.40274,362.40274,158.004803,6.007098,156.997527,Esi+
202,1,1,1,1,1,487.2184,1,450.93756,1,1,1,1,1,1,1,490.9182,442.35858,1,469.7297,408.61978,706.12384,700.80994,553.289,1,1,1,213.17545,1,204.31331,1,1,399.3774,1,1,1,590.87366,607.4257,1,1,1,174.29295,467.91464,450.8357,469.9016,379.46655,1,1,1,1,1,1,1,1,1,1,1,1,158.0120973,0.73205715,157.0048213,Esi+
3908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,112.58662,147.90462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,158.0368788,10.384008,157.0296028,Esi+
573,1,1,1,1,1,1,1,27.471416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,565.56305,547.84033,615.4745,252.56882,1,1,1,1,1,1,1,1,1,1,498.42105,498.42105,158.0796872,3.1055057,157.0724112,Esi+
614,1,1,1,103.09399,1,1,130.57166,159.785,1,1,119.53988,1,78.20317,97.11225,1,77.46067,85.71127,1,1,94.1226,1,92.08606,109.40323,109.17238,103.48896,1,58.127457,85.33567,94.81266,1,1,1,1,1,62.154564,83.548775,1,1,54.63217,68.97964,1,1,116.896774,1,107.11671,1,1,1,1,1,95.96379,146.90256,1,43.562477,43.562477,1,1,158.0867953,3.3938327,157.0795193,Esi+
709,1,1,1,1,1,1,1,359.01608,1,1,1,1,425.98984,399.44376,1,1,1,1,1,1,281.2815,437.37305,354.88034,1,1,1,1,1,1,493.10965,618.6603,563.837,473.67786,613.42596,421.52872,1,921.02014,811.3487,1,1,1,166.3342,217.79817,248.50218,224.11786,1,1,1,1,1,1,1,1,1,1,1,1,158.096514,3.8417044,157.089238,Esi+
1851,1,1,1,1,1,1,1,1,1,1,227.57388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,152.37502,1,1,1,1,199.72101,167.25996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,158.1180797,6.9230447,157.1108037,Esi+
470,148.12462,179.66324,244.11499,264.79166,232.96753,1,270.3845,257.0926,1,1,1,87.69053,184.62744,174.74013,250.48773,314.51312,326.01672,1,1,1,1,1,1,73.78767,87.88971,1,1,130.44696,1,1,84.71916,1,1,1,1,1,135.28523,79.29498,1,1,79.817894,97.37863,304.85193,203.14516,115.41552,1,1,1,1,124.989555,199.43689,203.81226,1,1,1,1,1,158.1180934,2.550973,157.1108174,Esi+
3729,1094.3107,1013.9676,1369.9731,1367.2487,1028.3508,1484.6705,1879.6632,1828.839,1267.0236,1695.6752,1566.3402,1380.4579,1940.0942,1617.8524,2171.9177,2768.481,2566.9604,3953.8987,4638.6025,4092.3015,4134.044,4995.673,4017.191,5104.581,5983.3335,5085.73,5400.8403,6354.4883,4607.2666,3933.6294,4243.637,3442.7063,3190.9211,3613.7783,2687.196,3461.4116,3725.507,2886.9607,3138.9463,3420.0684,2811.605,1855.6849,3038.9292,3029.0818,2442.3503,844.5536,844.5536,797.16815,797.16815,757.23615,934.13745,1071.9813,658.8337,602.88983,602.88983,604.1607,604.1607,158.1543419,10.009804,157.1470659,Esi+
2780,1,1,1,1,1,1,1143.0504,1112.2339,1,1273.5537,1056.4518,1,1542.1597,1430.2012,1,657.74713,1,290.2349,417.5265,1,643.9594,718.26056,1,390.82013,472.15436,1,1,1,1,1,913.2267,1,737.0897,878.31195,698.09656,991.0044,1123.1984,1,1,1,1,1,546.81134,596.3491,480.2441,1,1,1,1,1,1,1,1,1,1,1,1,158.154375,8.430131,157.147099,Esi+
400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,507.33252,658.9973,590.2141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1309.0868,1017.67993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,158.1544306,0.9415547,157.1471546,Esi+
1614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,154.39679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,158.1907645,6.7877097,157.1834885,Esi+
2285,1,1,1,1,1,1,1,1,1,699.54926,1,1,1,183.73445,1,1,1,1,1,1,2638.2473,3093.877,2850.0066,1,910.0956,866.9538,1,1,1,1,1,1,1,463.48608,1,1,1,225.0144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,158.1908149,7.60637,157.1835389,Esi+
2940,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,121.804634,1,1,1,1,1,1,1,1,1,1,1,1,158.5423799,8.625658,157.5351039,Esi+
418,927.9599,890.29877,841.047,715.47943,496.5456,528.2826,783.8887,732.5236,523.041,524.9275,482.40234,1,525.18365,1,398.4439,388.3336,323.12283,1,1,370.47034,407.5581,1,226.4857,494.00366,343.9723,395.65112,1,527.9616,234.63306,504.2382,464.35376,385.69705,358.81995,1,1,716.0081,690.73145,439.92398,757.7703,1,314.74057,320.83386,785.46924,1,1,1077.1942,1077.1942,771.71246,771.71246,665.57513,1,1,159.46648,784.58057,784.58057,376.40158,376.40158,158.9625917,0.95468295,157.9553157,Esi+
329,1,1,429.403,1,1,1,1,1,459.8424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1388.8315,1691.3677,1627.6276,1,1,1,1,1,1,1,1,1,1501.4691,1693.9403,1,1,1,1,1,1377.6633,1377.6633,1,1,916.3528,1541.8052,1,1,594.18256,594.18256,1,1,158.9642564,0.81477916,157.9569804,Esi+
3691,885.85925,934.61633,1176.9061,1336.4194,873.7134,1,732.6197,1,1,750.6688,697.06635,602.76746,764.5802,720.51276,659.81116,944.71014,815.00244,1,755.455,551.5813,1,683.0434,506.96878,536.1205,610.6748,479.2268,761.1004,958.89197,1,733.6373,820.80493,667.5934,1,801.0661,1,706.4389,737.9861,567.6173,990.5256,1046.6716,1,19295.39,22446.402,22820.684,17814.15,1055.7313,1055.7313,2908.2908,2908.2908,5559.8765,7488.335,7936.7866,5144.9395,12325.848,12325.848,22649.082,22649.082,158.9766362,9.953858,157.9693602,Esi+
1557,172.37047,1,1,1,1,1,1,1,1,1,1,470.8041,1,465.238,1,1,1,1,628.82733,1,1,1,1,1,1,1,243.67511,222.72446,1,1,1,1,1,1,1,372.697,1,1,1,325.72238,1,183.0355,1,463.94064,1,1,1,532.63666,532.63666,1240.298,1307.7306,1,743.4461,397.1264,397.1264,511.9981,511.9981,159.0659109,6.283688,158.0586349,Esi+
538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14855.916,18313.004,18825.291,13959.081,204.75739,204.75739,1587.5482,1587.5482,3832.5396,5129.478,5425.782,3476.3245,7701.9824,7701.9824,12723.65,12723.65,159.0705138,3.036037,158.0632378,Esi+
4468,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,85.314865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,159.0804312,11.467958,158.0731552,Esi+
3291,1,1,1,1,1,1,96.750656,1,1,101.56815,1,98.12206,1,1,1,1,1,1,1,1,1,116.41457,1,1,1,1,1,1,1,137.01405,164.03365,1,132.19676,1,1,232.04327,278.64642,1,1,1,1,121.35816,128.12012,132.28503,91.48976,1,1,1,1,1,1,1,1,1,1,89.30226,89.30226,159.0807794,9.284123,158.0735034,Esi+
1267,1,1,1,1,165.3487,1,1,1,1,1,1,1,1,1,1,1,1,114.52829,157.73077,1,190.74379,1,1,1,211.73547,1,313.22775,1,206.53142,1,1,1,1,1,133.7015,1,1,1,1,1,125.27139,449.1561,1,539.71045,426.10117,1,1,1,1,1,1,1,1,244.26764,244.26764,336.56573,336.56573,159.0808307,5.789573,158.0735547,Esi+
2462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,159.0809605,8.028885,158.0736845,Esi+
5645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,147.89182,1,1,1,1,1,1,1,1,106.56179,1,1,91.7797,1,128.89961,137.37776,89.85376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,159.1170051,13.89582,158.1097291,Esi+
3519,1,1,1,1,1,1,1,313.05908,165.52087,274.93466,210.79755,1,467.63922,280.35712,1,72.926796,1,1,1,1,1,1,1,1,141.79735,86.512276,1,1,1,1,1,1,1,161.28825,1,171.94872,189.05038,1,1,1,1,437.35995,551.0114,506.5973,382.1216,1,1,1,1,1,1,1,1,1,1,1,1,159.1170512,9.580999,158.1097752,Esi+
2430,1,1,1,1,1,1,222.81659,1,157.65382,292.297,167.4957,159.17313,1,143.3342,1,1,1,1,1,1,139.13637,1,1,95.15823,1,1,1,1,1,1,127.25752,95.63183,114.4609,1,1,199.5087,1,1,1,1,1,9562.374,11260.156,11436.392,10109.049,1,1,1,1,1,3231.484,3528.3467,2771.3557,4779.4175,4779.4175,9852.95,9852.95,159.1170775,8.037633,158.1098015,Esi+
4656,1,1,1,1,1,1,1,1,165.9738,1,1,531.2035,184.4153,158.64154,425.40298,678.7731,191.84679,1,1,1,1,235.33963,145.04779,1,219.98615,1,1,1,1,1,192.85709,109.61777,165.80215,220.99437,1,289.37994,1,146.77698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,159.1171467,11.6893635,158.1098707,Esi+
5867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,983.6027,996.4774,777.0947,1,1,1,1,1,1,1,1,1,1,1,1,159.1174616,14.959796,158.1101856,Esi+
2748,1,1,1,1,1,87.19062,108.90731,58.789345,1,122.24652,1,121.13233,170.4637,144.74245,1,1,1,1,1,1,1,89.183136,1,1,1,1,1,1,1,72.58919,85.456795,1,90.34488,84.71079,77.97094,1,104.62733,96.52833,1,1,1,1,1,55.79604,1,1,1,1,1,1,1,1,1,1,1,1,1,159.1577331,8.429979,158.1504571,Esi+
1407,966.08136,978.4457,1245.502,1416.662,1151.0679,1,1,1,1,1,759.18713,1,1,1,671.58716,975.78015,854.4289,1,863.6624,695.98645,1,1,615.94934,644.3474,830.68713,1,1,1041.576,979.4718,1,812.41156,638.4861,1,869.7488,677.1725,1,910.73456,704.4688,1,1022.0014,834.76416,571.12,834.5674,1,613.54987,997.3798,997.3798,823.6054,823.6054,922.1505,1225.0006,1364.8685,986.59845,896.2363,896.2363,742.4744,742.4744,160.0369414,6.08195,159.0296654,Esi+
654,1,1,1,1,1,1,1,1,1,1,627.27246,1,1,650.7868,1,1,1,158.419,1,205.42688,1,1,1,1,240.63315,1,1,1,1,550.2617,593.8635,598.2909,492.61664,1,1,1,691.1725,1,1,1,1,152.507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,160.0508626,3.7941494,159.0435866,Esi+
374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,431.4846,884.07776,944.44653,766.7874,1,1,1,1,289.73026,352.87875,428.1675,356.09695,563.4898,563.4898,1271.5322,1271.5322,160.0544509,1.1851566,159.0471749,Esi+
907,1,1,1,1,1,1,1,1,1,126.26127,1,1,1,1,1,1,1,1,1,128.51202,166.02548,1,175.0099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,160.0761835,4.2807074,159.0689075,Esi+
461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,120.61392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,160.0758964,2.010847,159.0686204,Esi+
1764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,128.00787,1,200.77985,224.64215,193.16801,1,155.30022,139.90395,1,1,1,1,1,1,1,302.1516,1,1,1,243.2825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,160.0760787,6.68742,159.0688027,Esi+
629,1,1,1,1,1,1,1,1,95.982346,1,148.27263,1,1,170.91441,1,1,1,73.22857,100.27938,1,133.01791,1,163.2895,1,134.89026,1,1,1,1,281.94058,340.13593,291.82434,222.28952,1,1,1,465.43103,1,1,1,1,1,56.982304,95.457794,98.7907,1,1,1,1,1,1,1,1,1,1,1,1,160.0869589,3.3429754,159.0796829,Esi+
1446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,637.29395,1,951.85565,660.0414,1,1,1,1,176.1757,234.50453,1,1,1,1,668.4867,668.4867,160.0869869,5.9415946,159.0797109,Esi+
445,1,1,1,1,1,171.68745,268.37836,227.35605,241.9015,333.64343,327.32037,177.10141,267.43222,297.4884,445.70404,622.7722,604.4726,1,193.06677,200.95007,447.26923,562.13855,486.8168,398.71646,490.98273,409.176,470.58322,510.99066,517.5014,357.28687,409.96057,336.8996,102.93166,147.02681,1,201.5204,258.9053,173.66869,265.00476,284.95377,183.85072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,160.108571,1.5754948,159.101295,Esi+
3835,530.9628,522.9457,800.12946,796.3416,1,1,482.47345,1,1,471.95673,409.29913,362.6366,440.295,452.79736,1,576.5879,515.8501,1,454.52283,354.92502,1,419.7915,346.23972,324.61542,375.7814,285.78918,453.3989,561.0739,1,452.68597,484.63312,1,1,500.22397,1,420.90247,475.0249,362.76794,620.2063,633.16315,522.1896,12257.1875,14704.373,14496.582,11173.668,620.7831,620.7831,1790.7499,1790.7499,3519.2573,4683.88,5007.7173,3201.4717,7812.363,7812.363,14481.475,14481.475,160.9737704,9.955373,159.9664944,Esi+
2668,1,1,1,1,1,1,1,1,1,1,259.0067,233.90971,1,290.7413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,364.6775,390.85803,1,1,1,282.27045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,161.0428033,8.229851,160.0355273,Esi+
2111,1,1,1,1,1,1,1,116.36299,1,156.34369,119.75136,132.93175,132.62411,1,1,1,1,1,1,1,164.30064,1,137.98781,1,1,1,1,1,1,143.01472,177.5379,1,113.69361,119.97997,1,1,1,166.12685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,161.0604176,7.3299427,160.0531416,Esi+
531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,674.238,714.0003,869.54016,611.5507,1,1,61.20922,61.20922,172.60362,277.68777,246.76909,131.72772,339.8331,339.8331,651.4321,651.4321,161.0668498,3.0161366,160.0595738,Esi+
444,1,1,1,1,1,1,1,1,100.24533,129.4055,1,1,119.648384,138.8142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,161.0711813,1.5216463,160.0639053,Esi+
637,1,1,1,1,1,1,1,1,208.90826,1,1,221.15543,1,1,1,1,1,1,1,1,1,1,284.01974,234.92844,1,1,1,1,1,1,1,244.1118,1,1,1,1,1,303.37106,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,161.071247,3.6930456,160.063971,Esi+
1414,1,1,1,1,1,207.55605,1,1,148.3458,155.06735,1,1,1,140.74753,1,1,1,1,1,100.352974,184.61705,265.63815,147.57355,150.60043,1,113.48802,1,1,1,1,131.83662,1,1,132.85968,1,211.21313,249.00218,118.38748,1,1,1,115.13167,1,176.69775,1,1,1,1,1,1,36.587044,1,1,66.55152,66.55152,1,1,161.0954862,6.1896687,160.0882102,Esi+
